id,0,1,2,3,4,5
21339,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21340,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21341,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21342,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21343,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21344,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21345,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21346,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21347,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21348,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21349,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21350,0.13449249,0.24984851,0.13893491,0.16454838,0.1393061,0.17286952
21351,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21352,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21353,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21354,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21355,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21356,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21357,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21358,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21359,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21360,0.09985699,0.24878535,0.15260573,0.16953501,0.17183852,0.15737835
21361,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21362,0.15260331,0.25108245,0.174777,0.12102686,0.11789265,0.18261778
21363,0.1393601,0.19684882,0.19785446,0.14529571,0.13720122,0.18343967
21364,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21365,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21366,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21367,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21368,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21369,0.06709808,0.23027542,0.32516685,0.17744753,0.12601946,0.07399274
21370,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21371,0.14740413,0.19783235,0.19489576,0.14132977,0.13484271,0.1836953
21372,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21373,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21374,0.13399525,0.18411218,0.19586006,0.17503847,0.13855594,0.17243817
21375,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21376,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21377,0.15254259,0.24257328,0.17732081,0.12312187,0.11584774,0.18859366
21378,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21379,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21380,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21381,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21382,0.21230195,0.21830818,0.09467779,0.15960598,0.18441069,0.13069537
21383,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21384,0.12486621,0.1549209,0.18834001,0.18685274,0.16848016,0.17654005
21385,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21386,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21387,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21388,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21389,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21390,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21391,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21392,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21393,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21394,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21395,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21396,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21397,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21398,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21399,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21400,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21401,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21402,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21403,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21404,0.13777253,0.20832731,0.16341357,0.16347161,0.13692369,0.19009127
21405,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21406,0.12783511,0.20444728,0.14912066,0.18056723,0.14994873,0.18808092
21407,0.114719056,0.18888348,0.21266663,0.15458816,0.14043382,0.18870883
21408,0.1525613,0.25101808,0.17495948,0.12100369,0.117847554,0.1826099
21409,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21410,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21411,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21412,0.140175,0.21854457,0.17254594,0.14168021,0.13539764,0.19165663
21413,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21414,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21415,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21416,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21417,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21418,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21419,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21420,0.13413508,0.18458955,0.19628604,0.17451501,0.13821559,0.17225872
21421,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21422,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21423,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21424,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21425,0.06713707,0.21486549,0.1922227,0.21573459,0.1561992,0.15384096
21426,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21427,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21428,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21429,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21430,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21431,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21432,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21433,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21434,0.15263996,0.2511257,0.17462996,0.121054135,0.11792669,0.1826235
21435,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21436,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21437,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21438,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21439,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21440,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21441,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21442,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21443,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21444,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21445,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21446,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21447,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21448,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21449,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21450,0.1919313,0.13566352,0.15210257,0.1647958,0.18416794,0.17133887
21451,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21452,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21453,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21454,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21455,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21456,0.119505085,0.19349903,0.17350213,0.20546159,0.14752734,0.16050479
21457,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21458,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21459,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21460,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21461,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21462,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21463,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21464,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21465,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21466,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21467,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21468,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21469,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21470,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21471,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21472,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21473,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21474,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21475,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21476,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21477,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21478,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21479,0.15262146,0.2510955,0.17471199,0.121044524,0.1179043,0.18262216
21480,0.15511262,0.2537825,0.17248239,0.124625936,0.12462796,0.16936864
21481,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21482,0.0942869,0.12908487,0.19730407,0.22312708,0.11621014,0.23998691
21483,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21484,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21485,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21486,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21487,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21488,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21489,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21490,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21491,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21492,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21493,0.12659568,0.28309068,0.14374161,0.13871819,0.17074777,0.13710618
21494,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21495,0.15258442,0.2510524,0.17485997,0.12101544,0.11786573,0.18262212
21496,0.14001475,0.19685069,0.19729155,0.14511795,0.13722828,0.18349677
21497,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21498,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21499,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21500,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21501,0.09970346,0.25998968,0.15076606,0.13602333,0.17449188,0.17902558
21502,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21503,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21504,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21505,0.1254072,0.27772284,0.15357324,0.14587665,0.16783968,0.12958045
21506,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21507,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21508,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21509,0.13777253,0.20832731,0.16341357,0.16347161,0.13692369,0.19009127
21510,0.14169133,0.18754128,0.22981742,0.12409508,0.15918954,0.15766536
21511,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21512,0.08046574,0.21727957,0.23279357,0.15071127,0.16524994,0.1535
21513,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21514,0.08037593,0.092812315,0.22341405,0.24948694,0.11316909,0.2407417
21515,0.10490358,0.26245233,0.20388271,0.13324459,0.18432261,0.111194104
21516,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21517,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21518,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21519,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21520,0.1526261,0.25109923,0.17469525,0.12104934,0.11790943,0.18262073
21521,0.13877715,0.2667538,0.15843053,0.13326988,0.1374898,0.16527879
21522,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21523,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21524,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21525,0.15601498,0.19007102,0.18025352,0.14572634,0.13717192,0.19076222
21526,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21527,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21528,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21529,0.1650796,0.285054,0.1672692,0.12335704,0.115156375,0.14408383
21530,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21531,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21532,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21533,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21534,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21535,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21536,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21537,0.11591905,0.22243658,0.1834705,0.1161459,0.13758329,0.2244446
21538,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21539,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21540,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21541,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21542,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21543,0.18053016,0.33103743,0.1438246,0.093131475,0.10439687,0.14707933
21544,0.17618012,0.16519187,0.14162698,0.15517536,0.18832208,0.17350367
21545,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21546,0.13500895,0.20438373,0.2167035,0.10700667,0.13500088,0.20189628
21547,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21548,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21549,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21550,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21551,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21552,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21553,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21554,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21555,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21556,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21557,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21558,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21559,0.11372127,0.22088224,0.16019997,0.19710371,0.18919678,0.1188961
21560,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21561,0.11212198,0.2614428,0.2609775,0.10777699,0.1410616,0.1166191
21562,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21563,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21564,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21565,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21566,0.18150093,0.16605768,0.13963647,0.14168772,0.1807621,0.19035515
21567,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21568,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21569,0.0732509,0.16059779,0.23218623,0.18919514,0.12018254,0.22458737
21570,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21571,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21572,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21573,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21574,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21575,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21576,0.14021152,0.19498149,0.19833478,0.145075,0.13744165,0.18395552
21577,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21578,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21579,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21580,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21581,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21582,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21583,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21584,0.13238648,0.1806784,0.15153494,0.14867297,0.1435642,0.24316297
21585,0.15260075,0.2510761,0.17479007,0.12102479,0.11788119,0.182627
21586,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21587,0.0834923,0.25917232,0.24062254,0.14358836,0.1701096,0.10301495
21588,0.054003973,0.28945372,0.2556654,0.17009939,0.1503804,0.0803971
21589,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21590,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21591,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21592,0.1100982,0.21193394,0.12764275,0.17324542,0.18689018,0.19018959
21593,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21594,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21595,0.13449249,0.24984851,0.13893491,0.16454838,0.1393061,0.17286952
21596,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21597,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21598,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21599,0.081333436,0.2527042,0.10648973,0.19328886,0.20243284,0.1637509
21600,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21601,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21602,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21603,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21604,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21605,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21606,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21607,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21608,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21609,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21610,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21611,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21612,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21613,0.12623836,0.1859183,0.22617811,0.14723682,0.1464313,0.16799703
21614,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21615,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21616,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21617,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21618,0.13832231,0.26654798,0.15943985,0.13246939,0.13702221,0.16619831
21619,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21620,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21621,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21622,0.13500895,0.20438373,0.2167035,0.10700667,0.13500088,0.20189628
21623,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21624,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21625,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21626,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21627,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21628,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21629,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21630,0.111905,0.2098483,0.12854199,0.17241628,0.18582118,0.19146727
21631,0.15263996,0.2511257,0.17462996,0.121054135,0.11792669,0.1826235
21632,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21633,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21634,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21635,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21636,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21637,0.058917288,0.23109038,0.08772355,0.3677633,0.12322028,0.13128524
21638,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21639,0.13413508,0.18458955,0.19628604,0.17451501,0.13821559,0.17225872
21640,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21641,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21642,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21643,0.1305685,0.22675502,0.16350177,0.12765454,0.1526625,0.19885774
21644,0.15565494,0.25406575,0.17188974,0.124453716,0.12490575,0.16903007
21645,0.11726922,0.21949668,0.18492252,0.11687393,0.13743073,0.22400695
21646,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21647,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21648,0.08209296,0.21652175,0.17658697,0.15969153,0.15038417,0.21472259
21649,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21650,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21651,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21652,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21653,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21654,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
21655,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21656,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21657,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21658,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21659,0.082098,0.23527728,0.16936208,0.18739022,0.14897999,0.17689249
21660,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21661,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21662,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21663,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21664,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21665,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21666,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21667,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21668,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21669,0.15260854,0.2510802,0.17476386,0.12103423,0.11788952,0.18262365
21670,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21671,0.15261842,0.25108945,0.17472662,0.12104365,0.11790055,0.18262136
21672,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21673,0.147952,0.19766463,0.19441864,0.14153884,0.13467997,0.18374592
21674,0.13283372,0.18074429,0.1515299,0.14879532,0.14362429,0.24247245
21675,0.08209296,0.21652175,0.17658697,0.15969153,0.15038417,0.21472259
21676,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21677,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21678,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21679,0.15800674,0.2537913,0.15439491,0.12107177,0.12862325,0.18411201
21680,0.14072208,0.19663526,0.19720954,0.14476097,0.13707335,0.18359883
21681,0.15263996,0.2511257,0.17462996,0.121054135,0.11792669,0.1826235
21682,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21683,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21684,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21685,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21686,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21687,0.1108153,0.21156818,0.12732752,0.17412668,0.1850932,0.19106913
21688,0.1397961,0.19648677,0.1977909,0.1450503,0.13711365,0.18376224
21689,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21690,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21691,0.13794371,0.26712027,0.15865415,0.1326629,0.13684389,0.166775
21692,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21693,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21694,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21695,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21696,0.15258779,0.25105157,0.17485107,0.12102189,0.11787188,0.18261577
21697,0.15259361,0.2510609,0.17482537,0.12102427,0.11787604,0.1826198
