<built-in function id>,id,score
8838,26980.0,
8839,26981.0,
8840,26982.0,
8841,26983.0,
8842,26984.0,
8843,26985.0,
8844,26986.0,
8845,26987.0,
8846,26988.0,
8847,26989.0,
8848,26990.0,
8849,26991.0,
8850,26992.0,
8851,26993.0,
8852,26994.0,
8853,26995.0,
8854,26996.0,
8855,26997.0,
8856,26998.0,
8857,26999.0,
8858,27000.0,
8859,27001.0,
8860,27002.0,
8861,27003.0,
8862,27004.0,
8863,27005.0,
8864,27006.0,
8865,27007.0,
8866,27008.0,
8867,27009.0,
8868,27010.0,
8869,27011.0,
8870,27012.0,
8871,27013.0,
8872,27014.0,
8873,27015.0,
8874,27016.0,
8875,27017.0,
8876,27018.0,
8877,27019.0,
8878,27020.0,
8879,27021.0,
8880,27022.0,
8881,27023.0,
8882,27024.0,
8883,27025.0,
8884,27026.0,
8885,27027.0,
8886,27028.0,
8887,27029.0,
8888,27030.0,
8889,27031.0,
8890,27032.0,
8891,27033.0,
8892,27034.0,
8893,27035.0,
8894,27036.0,
8895,27037.0,
8896,27038.0,
8897,27039.0,
8898,27040.0,
8899,27041.0,
8900,27042.0,
8901,27043.0,
8902,27044.0,
8903,27045.0,
8904,27046.0,
8905,27047.0,
8906,27048.0,
8907,27049.0,
8908,27050.0,
8909,27051.0,
8910,27052.0,
8911,27053.0,
8912,27054.0,
8913,27055.0,
8914,27056.0,
8915,27057.0,
8916,27058.0,
8917,27059.0,
8918,27060.0,
8919,27061.0,
8920,27062.0,
8921,27063.0,
8922,27064.0,
8923,27065.0,
8924,27066.0,
8925,27067.0,
8926,27068.0,
8927,27069.0,
8928,27070.0,
8929,27071.0,
8930,27072.0,
8931,27073.0,
8932,27074.0,
8933,27075.0,
8934,27076.0,
8935,27077.0,
8936,27078.0,
8937,27079.0,
8938,27080.0,
8939,27081.0,
8940,27082.0,
8941,27083.0,
8942,27084.0,
8943,27085.0,
8944,27086.0,
8945,27087.0,
8946,27088.0,
8947,27089.0,
8948,27090.0,
8949,27091.0,
8950,27092.0,
8951,27093.0,
8952,27094.0,
8953,27095.0,
8954,27096.0,
8955,27097.0,
8956,27098.0,
8957,27099.0,
8958,27100.0,
8959,27101.0,
8960,27102.0,
8961,27103.0,
8962,27104.0,
8963,27105.0,
8964,27106.0,
8965,27107.0,
8966,27108.0,
8967,27109.0,
8968,27110.0,
8969,27111.0,
8970,27112.0,
8971,27113.0,
8972,27114.0,
8973,27115.0,
8974,27116.0,
8975,27117.0,
8976,27118.0,
8977,27119.0,
8978,27120.0,
8979,27121.0,
8980,27122.0,
8981,27123.0,
8982,27124.0,
8983,27125.0,
8984,27126.0,
8985,27127.0,
8986,27128.0,
8987,27129.0,
8988,27130.0,
8989,27131.0,
8990,27132.0,
8991,27133.0,
8992,27134.0,
8993,27135.0,
8994,27136.0,
8995,27137.0,
8996,27138.0,
8997,27139.0,
8998,27140.0,
8999,27141.0,
9000,27142.0,
9001,27143.0,
9002,27144.0,
9003,27145.0,
9004,27146.0,
9005,27147.0,
9006,27148.0,
9007,27149.0,
9008,27150.0,
9009,27151.0,
9010,27152.0,
9011,27153.0,
9012,27154.0,
9013,27155.0,
9014,27156.0,
9015,27157.0,
9016,27158.0,
9017,27159.0,
9018,27160.0,
9019,27161.0,
9020,27162.0,
9021,27163.0,
9022,27164.0,
9023,27165.0,
9024,27166.0,
9025,27167.0,
9026,27168.0,
9027,27169.0,
9028,27170.0,
9029,27171.0,
9030,27172.0,
9031,27173.0,
9032,27174.0,
9033,27175.0,
9034,27176.0,
9035,27177.0,
9036,27178.0,
9037,27179.0,
9038,27180.0,
9039,27181.0,
9040,27182.0,
9041,27183.0,
9042,27184.0,
9043,27185.0,
9044,27186.0,
9045,27187.0,
9046,27188.0,
9047,27189.0,
9048,27190.0,
9049,27191.0,
9050,27192.0,
9051,27193.0,
9052,27194.0,
9053,27195.0,
9054,27196.0,
9055,27197.0,
9056,27198.0,
9057,27199.0,
9058,27200.0,
9059,27201.0,
9060,27202.0,
9061,27203.0,
9062,27204.0,
9063,27205.0,
9064,27206.0,
9065,27207.0,
9066,27208.0,
9067,27209.0,
9068,27210.0,
9069,27211.0,
9070,27212.0,
9071,27213.0,
9072,27214.0,
9073,27215.0,
9074,27216.0,
9075,27217.0,
9076,27218.0,
9077,27219.0,
9078,27220.0,
9079,27221.0,
9080,27222.0,
9081,27223.0,
9082,27224.0,
9083,27225.0,
9084,27226.0,
9085,27227.0,
9086,27228.0,
9087,27229.0,
9088,27230.0,
9089,27231.0,
9090,27232.0,
9091,27233.0,
9092,27234.0,
9093,27235.0,
9094,27236.0,
9095,27237.0,
9096,27238.0,
9097,27239.0,
9098,27240.0,
9099,27241.0,
9100,27242.0,
9101,27243.0,
9102,27244.0,
9103,27245.0,
9104,27246.0,
9105,27247.0,
9106,27248.0,
9107,27249.0,
9108,27250.0,
9109,27251.0,
9110,27252.0,
9111,27253.0,
9112,27254.0,
9113,27255.0,
9114,27256.0,
9115,27257.0,
9116,27258.0,
9117,27259.0,
9118,27260.0,
9119,27261.0,
9120,27262.0,
9121,27263.0,
9122,27264.0,
9123,27265.0,
9124,27266.0,
9125,27267.0,
9126,27268.0,
9127,27269.0,
9128,27270.0,
9129,27271.0,
9130,27272.0,
9131,27273.0,
9132,27274.0,
9133,27275.0,
9134,27276.0,
9135,27277.0,
9136,27278.0,
9137,27279.0,
9138,27280.0,
9139,27281.0,
9140,27282.0,
9141,27283.0,
9142,27284.0,
9143,27285.0,
9144,27286.0,
9145,27287.0,
9146,27288.0,
9147,27289.0,
9148,27290.0,
9149,27291.0,
9150,27292.0,
9151,27293.0,
9152,27294.0,
9153,27295.0,
9154,27296.0,
9155,27297.0,
9156,27298.0,
9157,27299.0,
9158,27300.0,
9159,27301.0,
9160,27302.0,
9161,27303.0,
9162,27304.0,
9163,27305.0,
9164,27306.0,
9165,27307.0,
9166,27308.0,
9167,27309.0,
9168,27310.0,
9169,27311.0,
9170,27312.0,
9171,27313.0,
9172,27314.0,
9173,27315.0,
9174,27316.0,
9175,27317.0,
9176,27318.0,
9177,27319.0,
9178,27320.0,
9179,27321.0,
9180,27322.0,
9181,27323.0,
9182,27324.0,
9183,27325.0,
9184,27326.0,
9185,27327.0,
9186,27328.0,
9187,27329.0,
9188,27330.0,
9189,27331.0,
9190,27332.0,
9191,27333.0,
9192,27334.0,
9193,27335.0,
9194,27336.0,
9195,27337.0,
9196,27338.0,
9197,27339.0,
9198,27340.0,
9199,27341.0,
9200,27342.0,
9201,27343.0,
9202,27344.0,
9203,27345.0,
9204,27346.0,
9205,27347.0,
9206,27348.0,
9207,27349.0,
9208,27350.0,
9209,27351.0,
9210,27352.0,
9211,27353.0,
9212,27354.0,
9213,27355.0,
9214,27356.0,
9215,27357.0,
9216,27358.0,
9217,27359.0,
9218,27360.0,
9219,27361.0,
9220,27362.0,
9221,27363.0,
9222,27364.0,
9223,27365.0,
9224,27366.0,
9225,27367.0,
9226,27368.0,
9227,27369.0,
9228,27370.0,
9229,27371.0,
9230,27372.0,
9231,27373.0,
9232,27374.0,
9233,27375.0,
9234,27376.0,
9235,27377.0,
9236,27378.0,
9237,27379.0,
9238,27380.0,
9239,27381.0,
9240,27382.0,
9241,27383.0,
9242,27384.0,
9243,27385.0,
9244,27386.0,
9245,27387.0,
9246,27388.0,
9247,27389.0,
9248,27390.0,
9249,27391.0,
9250,27392.0,
9251,27393.0,
9252,27394.0,
9253,27395.0,
9254,27396.0,
9255,27397.0,
9256,27398.0,
9257,27399.0,
9258,27400.0,
9259,27401.0,
9260,27402.0,
9261,27403.0,
9262,27404.0,
9263,27405.0,
9264,27406.0,
9265,27407.0,
9266,27408.0,
9267,27409.0,
9268,27410.0,
9269,27411.0,
9270,27412.0,
9271,27413.0,
9272,27414.0,
9273,27415.0,
9274,27416.0,
9275,27417.0,
9276,27418.0,
9277,27419.0,
9278,27420.0,
9279,27421.0,
9280,27422.0,
9281,27423.0,
9282,27424.0,
9283,27425.0,
9284,27426.0,
9285,27427.0,
9286,27428.0,
9287,27429.0,
9288,27430.0,
9289,27431.0,
9290,27432.0,
9291,27433.0,
9292,27434.0,
9293,27435.0,
9294,27436.0,
9295,27437.0,
9296,27438.0,
9297,27439.0,
9298,27440.0,
9299,27441.0,
9300,27442.0,
9301,27443.0,
9302,27444.0,
9303,27445.0,
9304,27446.0,
9305,27447.0,
9306,27448.0,
9307,27449.0,
9308,27450.0,
9309,27451.0,
9310,27452.0,
9311,27453.0,
9312,27454.0,
9313,27455.0,
9314,27456.0,
9315,27457.0,
9316,27458.0,
9317,27459.0,
9318,27460.0,
9319,27461.0,
9320,27462.0,
9321,27463.0,
9322,27464.0,
9323,27465.0,
9324,27466.0,
9325,27467.0,
9326,27468.0,
9327,27469.0,
9328,27470.0,
9329,27471.0,
9330,27472.0,
9331,27473.0,
9332,27474.0,
9333,27475.0,
9334,27476.0,
9335,27477.0,
9336,27478.0,
9337,27479.0,
9338,27480.0,
9339,27481.0,
9340,27482.0,
9341,27483.0,
9342,27484.0,
9343,27485.0,
9344,27486.0,
9345,27487.0,
9346,27488.0,
9347,27489.0,
9348,27490.0,
9349,27491.0,
9350,27492.0,
9351,27493.0,
9352,27494.0,
9353,27495.0,
9354,27496.0,
9355,27497.0,
9356,27498.0,
9357,27499.0,
9358,27500.0,
9359,27501.0,
9360,27502.0,
9361,27503.0,
9362,27504.0,
9363,27505.0,
9364,27506.0,
9365,27507.0,
9366,27508.0,
9367,27509.0,
9368,27510.0,
9369,27511.0,
9370,27512.0,
9371,27513.0,
9372,27514.0,
9373,27515.0,
9374,27516.0,
9375,27517.0,
9376,27518.0,
9377,27519.0,
9378,27520.0,
9379,27521.0,
9380,27522.0,
9381,27523.0,
9382,27524.0,
9383,27525.0,
9384,27526.0,
9385,27527.0,
9386,27528.0,
9387,27529.0,
9388,27530.0,
9389,27531.0,
9390,27532.0,
9391,27533.0,
9392,27534.0,
9393,27535.0,
9394,27536.0,
9395,27537.0,
9396,27538.0,
9397,27539.0,
9398,27540.0,
9399,27541.0,
9400,27542.0,
9401,27543.0,
9402,27544.0,
9403,27545.0,
9404,27546.0,
9405,27547.0,
9406,27548.0,
9407,27549.0,
9408,27550.0,
9409,27551.0,
9410,27552.0,
9411,27553.0,
9412,27554.0,
9413,27555.0,
9414,27556.0,
9415,27557.0,
9416,27558.0,
9417,27559.0,
9418,27560.0,
9419,27561.0,
9420,27562.0,
9421,27563.0,
9422,27564.0,
9423,27565.0,
9424,27566.0,
9425,27567.0,
9426,27568.0,
9427,27569.0,
9428,27570.0,
9429,27571.0,
9430,27572.0,
9431,27573.0,
9432,27574.0,
9433,27575.0,
9434,27576.0,
9435,27577.0,
9436,27578.0,
9437,27579.0,
9438,27580.0,
9439,27581.0,
9440,27582.0,
9441,27583.0,
9442,27584.0,
9443,27585.0,
9444,27586.0,
9445,27587.0,
9446,27588.0,
9447,27589.0,
9448,27590.0,
9449,27591.0,
9450,27592.0,
9451,27593.0,
9452,27594.0,
9453,27595.0,
9454,27596.0,
9455,27597.0,
9456,27598.0,
9457,27599.0,
9458,27600.0,
9459,27601.0,
9460,27602.0,
9461,27603.0,
9462,27604.0,
9463,27605.0,
9464,27606.0,
9465,27607.0,
9466,27608.0,
9467,27609.0,
9468,27610.0,
9469,27611.0,
9470,27612.0,
9471,27613.0,
9472,27614.0,
9473,27615.0,
9474,27616.0,
9475,27617.0,
9476,27618.0,
9477,27619.0,
9478,27620.0,
9479,27621.0,
9480,27622.0,
9481,27623.0,
9482,27624.0,
9483,27625.0,
9484,27626.0,
9485,27627.0,
9486,27628.0,
9487,27629.0,
9488,27630.0,
9489,27631.0,
9490,27632.0,
9491,27633.0,
9492,27634.0,
9493,27635.0,
9494,27636.0,
9495,27637.0,
9496,27638.0,
9497,27639.0,
9498,27640.0,
9499,27641.0,
9500,27642.0,
9501,27643.0,
9502,27644.0,
9503,27645.0,
9504,27646.0,
9505,27647.0,
9506,27648.0,
9507,27649.0,
9508,27650.0,
9509,27651.0,
9510,27652.0,
9511,27653.0,
9512,27654.0,
9513,27655.0,
9514,27656.0,
9515,27657.0,
9516,27658.0,
9517,27659.0,
9518,27660.0,
9519,27661.0,
9520,27662.0,
9521,27663.0,
9522,27664.0,
9523,27665.0,
9524,27666.0,
9525,27667.0,
9526,27668.0,
9527,27669.0,
9528,27670.0,
9529,27671.0,
9530,27672.0,
9531,27673.0,
9532,27674.0,
9533,27675.0,
9534,27676.0,
9535,27677.0,
9536,27678.0,
9537,27679.0,
9538,27680.0,
9539,27681.0,
9540,27682.0,
9541,27683.0,
9542,27684.0,
9543,27685.0,
9544,27686.0,
9545,27687.0,
9546,27688.0,
9547,27689.0,
9548,27690.0,
9549,27691.0,
9550,27692.0,
9551,27693.0,
9552,27694.0,
9553,27695.0,
9554,27696.0,
9555,27697.0,
9556,27698.0,
9557,27699.0,
9558,27700.0,
9559,27701.0,
9560,27702.0,
9561,27703.0,
9562,27704.0,
9563,27705.0,
9564,27706.0,
9565,27707.0,
9566,27708.0,
9567,27709.0,
9568,27710.0,
9569,27711.0,
9570,27712.0,
9571,27713.0,
9572,27714.0,
9573,27715.0,
9574,27716.0,
9575,27717.0,
9576,27718.0,
9577,27719.0,
9578,27720.0,
9579,27721.0,
9580,27722.0,
9581,27723.0,
9582,27724.0,
9583,27725.0,
9584,27726.0,
9585,27727.0,
9586,27728.0,
9587,27729.0,
9588,27730.0,
9589,27731.0,
9590,27732.0,
9591,27733.0,
9592,27734.0,
9593,27735.0,
9594,27736.0,
9595,27737.0,
9596,27738.0,
9597,27739.0,
9598,27740.0,
9599,27741.0,
9600,27742.0,
9601,27743.0,
9602,27744.0,
9603,27745.0,
9604,27746.0,
9605,27747.0,
9606,27748.0,
9607,27749.0,
9608,27750.0,
9609,27751.0,
9610,27752.0,
9611,27753.0,
9612,27754.0,
9613,27755.0,
9614,27756.0,
9615,27757.0,
9616,27758.0,
9617,27759.0,
9618,27760.0,
9619,27761.0,
9620,27762.0,
9621,27763.0,
9622,27764.0,
9623,27765.0,
9624,27766.0,
9625,27767.0,
9626,27768.0,
9627,27769.0,
9628,27770.0,
9629,27771.0,
9630,27772.0,
9631,27773.0,
9632,27774.0,
9633,27775.0,
9634,27776.0,
9635,27777.0,
9636,27778.0,
9637,27779.0,
9638,27780.0,
9639,27781.0,
9640,27782.0,
9641,27783.0,
9642,27784.0,
9643,27785.0,
9644,27786.0,
9645,27787.0,
9646,27788.0,
9647,27789.0,
9648,27790.0,
9649,27791.0,
9650,27792.0,
9651,27793.0,
9652,27794.0,
9653,27795.0,
9654,27796.0,
9655,27797.0,
9656,27798.0,
9657,27799.0,
9658,27800.0,
9659,27801.0,
9660,27802.0,
9661,27803.0,
9662,27804.0,
9663,27805.0,
9664,27806.0,
9665,27807.0,
9666,27808.0,
9667,27809.0,
9668,27810.0,
9669,27811.0,
9670,27812.0,
9671,27813.0,
9672,27814.0,
9673,27815.0,
9674,27816.0,
9675,27817.0,
9676,27818.0,
9677,27819.0,
9678,27820.0,
9679,27821.0,
9680,27822.0,
9681,27823.0,
9682,27824.0,
9683,27825.0,
9684,27826.0,
9685,27827.0,
9686,27828.0,
9687,27829.0,
9688,27830.0,
9689,27831.0,
9690,27832.0,
9691,27833.0,
9692,27834.0,
9693,27835.0,
9694,27836.0,
9695,27837.0,
9696,27838.0,
9697,27839.0,
9698,27840.0,
9699,27841.0,
9700,27842.0,
9701,27843.0,
9702,27844.0,
9703,27845.0,
9704,27846.0,
9705,27847.0,
9706,27848.0,
9707,27849.0,
9708,27850.0,
9709,27851.0,
9710,27852.0,
9711,27853.0,
9712,27854.0,
9713,27855.0,
9714,27856.0,
9715,27857.0,
9716,27858.0,
9717,27859.0,
9718,27860.0,
9719,27861.0,
9720,27862.0,
9721,27863.0,
9722,27864.0,
9723,27865.0,
9724,27866.0,
9725,27867.0,
9726,27868.0,
9727,27869.0,
9728,27870.0,
9729,27871.0,
9730,27872.0,
9731,27873.0,
9732,27874.0,
9733,27875.0,
9734,27876.0,
9735,27877.0,
9736,27878.0,
9737,27879.0,
9738,27880.0,
9739,27881.0,
9740,27882.0,
9741,27883.0,
9742,27884.0,
9743,27885.0,
9744,27886.0,
9745,27887.0,
9746,27888.0,
9747,27889.0,
9748,27890.0,
9749,27891.0,
9750,27892.0,
9751,27893.0,
9752,27894.0,
9753,27895.0,
9754,27896.0,
9755,27897.0,
9756,27898.0,
9757,27899.0,
9758,27900.0,
9759,27901.0,
9760,27902.0,
9761,27903.0,
9762,27904.0,
9763,27905.0,
9764,27906.0,
9765,27907.0,
9766,27908.0,
9767,27909.0,
9768,27910.0,
9769,27911.0,
9770,27912.0,
9771,27913.0,
9772,27914.0,
9773,27915.0,
9774,27916.0,
9775,27917.0,
9776,27918.0,
9777,27919.0,
9778,27920.0,
9779,27921.0,
9780,27922.0,
9781,27923.0,
9782,27924.0,
9783,27925.0,
9784,27926.0,
9785,27927.0,
9786,27928.0,
9787,27929.0,
9788,27930.0,
9789,27931.0,
9790,27932.0,
9791,27933.0,
9792,27934.0,
9793,27935.0,
9794,27936.0,
9795,27937.0,
9796,27938.0,
9797,27939.0,
9798,27940.0,
9799,27941.0,
9800,27942.0,
9801,27943.0,
9802,27944.0,
9803,27945.0,
9804,27946.0,
9805,27947.0,
9806,27948.0,
9807,27949.0,
9808,27950.0,
9809,27951.0,
9810,27952.0,
9811,27953.0,
9812,27954.0,
9813,27955.0,
9814,27956.0,
9815,27957.0,
9816,27958.0,
9817,27959.0,
9818,27960.0,
9819,27961.0,
9820,27962.0,
9821,27963.0,
9822,27964.0,
9823,27965.0,
9824,27966.0,
9825,27967.0,
9826,27968.0,
9827,27969.0,
9828,27970.0,
9829,27971.0,
9830,27972.0,
9831,27973.0,
9832,27974.0,
9833,27975.0,
9834,27976.0,
9835,27977.0,
9836,27978.0,
9837,27979.0,
9838,27980.0,
9839,27981.0,
9840,27982.0,
9841,27983.0,
9842,27984.0,
9843,27985.0,
9844,27986.0,
9845,27987.0,
9846,27988.0,
9847,27989.0,
9848,27990.0,
9849,27991.0,
9850,27992.0,
9851,27993.0,
9852,27994.0,
9853,27995.0,
9854,27996.0,
9855,27997.0,
9856,27998.0,
9857,27999.0,
9858,28000.0,
9859,28001.0,
9860,28002.0,
9861,28003.0,
9862,28004.0,
9863,28005.0,
9864,28006.0,
9865,28007.0,
9866,28008.0,
9867,28009.0,
9868,28010.0,
9869,28011.0,
9870,28012.0,
9871,28013.0,
9872,28014.0,
9873,28015.0,
9874,28016.0,
9875,28017.0,
9876,28018.0,
9877,28019.0,
9878,28020.0,
9879,28021.0,
9880,28022.0,
9881,28023.0,
9882,28024.0,
9883,28025.0,
9884,28026.0,
9885,28027.0,
9886,28028.0,
9887,28029.0,
9888,28030.0,
9889,28031.0,
9890,28032.0,
9891,28033.0,
9892,28034.0,
9893,28035.0,
9894,28036.0,
9895,28037.0,
9896,28038.0,
9897,28039.0,
9898,28040.0,
9899,28041.0,
9900,28042.0,
9901,28043.0,
9902,28044.0,
9903,28045.0,
9904,28046.0,
9905,28047.0,
9906,28048.0,
9907,28049.0,
9908,28050.0,
9909,28051.0,
9910,28052.0,
9911,28053.0,
9912,28054.0,
9913,28055.0,
9914,28056.0,
9915,28057.0,
9916,28058.0,
9917,28059.0,
9918,28060.0,
9919,28061.0,
9920,28062.0,
9921,28063.0,
9922,28064.0,
9923,28065.0,
9924,28066.0,
9925,28067.0,
9926,28068.0,
9927,28069.0,
9928,28070.0,
9929,28071.0,
9930,28072.0,
9931,28073.0,
9932,28074.0,
9933,28075.0,
9934,28076.0,
9935,28077.0,
9936,28078.0,
9937,28079.0,
9938,28080.0,
9939,28081.0,
9940,28082.0,
9941,28083.0,
9942,28084.0,
9943,28085.0,
9944,28086.0,
9945,28087.0,
9946,28088.0,
9947,28089.0,
9948,28090.0,
9949,28091.0,
9950,28092.0,
9951,28093.0,
9952,28094.0,
9953,28095.0,
9954,28096.0,
9955,28097.0,
9956,28098.0,
9957,28099.0,
9958,28100.0,
9959,28101.0,
9960,28102.0,
9961,28103.0,
9962,28104.0,
9963,28105.0,
9964,28106.0,
9965,28107.0,
9966,28108.0,
9967,28109.0,
9968,28110.0,
9969,28111.0,
9970,28112.0,
9971,28113.0,
9972,28114.0,
9973,28115.0,
9974,28116.0,
9975,28117.0,
9976,28118.0,
9977,28119.0,
9978,28120.0,
9979,28121.0,
9980,28122.0,
9981,28123.0,
9982,28124.0,
9983,28125.0,
9984,28126.0,
9985,28127.0,
9986,28128.0,
9987,28129.0,
9988,28130.0,
9989,28131.0,
9990,28132.0,
9991,28133.0,
9992,28134.0,
9993,28135.0,
9994,28136.0,
9995,28137.0,
9996,28138.0,
9997,28139.0,
9998,28140.0,
9999,28141.0,
10000,28142.0,
10001,28143.0,
10002,28144.0,
10003,28145.0,
10004,28146.0,
10005,28147.0,
10006,28148.0,
10007,28149.0,
10008,28150.0,
10009,28151.0,
10010,28152.0,
10011,28153.0,
10012,28154.0,
10013,28155.0,
10014,28156.0,
10015,28157.0,
10016,28158.0,
10017,28159.0,
10018,28160.0,
10019,28161.0,
10020,28162.0,
10021,28163.0,
10022,28164.0,
10023,28165.0,
10024,28166.0,
10025,28167.0,
10026,28168.0,
10027,28169.0,
10028,28170.0,
10029,28171.0,
10030,28172.0,
10031,28173.0,
10032,28174.0,
10033,28175.0,
10034,28176.0,
10035,28177.0,
10036,28178.0,
10037,28179.0,
10038,28180.0,
10039,28181.0,
10040,28182.0,
10041,28183.0,
10042,28184.0,
10043,28185.0,
10044,28186.0,
10045,28187.0,
10046,28188.0,
10047,28189.0,
10048,28190.0,
10049,28191.0,
10050,28192.0,
10051,28193.0,
10052,28194.0,
10053,28195.0,
10054,28196.0,
10055,28197.0,
10056,28198.0,
10057,28199.0,
10058,28200.0,
10059,28201.0,
10060,28202.0,
10061,28203.0,
10062,28204.0,
10063,28205.0,
10064,28206.0,
10065,28207.0,
10066,28208.0,
10067,28209.0,
10068,28210.0,
10069,28211.0,
10070,28212.0,
10071,28213.0,
10072,28214.0,
10073,28215.0,
10074,28216.0,
10075,28217.0,
10076,28218.0,
10077,28219.0,
10078,28220.0,
10079,28221.0,
10080,28222.0,
10081,28223.0,
10082,28224.0,
10083,28225.0,
10084,28226.0,
10085,28227.0,
10086,28228.0,
10087,28229.0,
10088,28230.0,
10089,28231.0,
10090,28232.0,
10091,28233.0,
10092,28234.0,
10093,28235.0,
10094,28236.0,
10095,28237.0,
10096,28238.0,
10097,28239.0,
10098,28240.0,
10099,28241.0,
10100,28242.0,
10101,28243.0,
10102,28244.0,
10103,28245.0,
10104,28246.0,
10105,28247.0,
10106,28248.0,
10107,28249.0,
10108,28250.0,
10109,28251.0,
10110,28252.0,
10111,28253.0,
10112,28254.0,
10113,28255.0,
10114,28256.0,
10115,28257.0,
10116,28258.0,
10117,28259.0,
10118,28260.0,
10119,28261.0,
10120,28262.0,
10121,28263.0,
10122,28264.0,
10123,28265.0,
10124,28266.0,
10125,28267.0,
10126,28268.0,
10127,28269.0,
10128,28270.0,
10129,28271.0,
10130,28272.0,
10131,28273.0,
10132,28274.0,
10133,28275.0,
10134,28276.0,
10135,28277.0,
10136,28278.0,
10137,28279.0,
10138,28280.0,
10139,28281.0,
10140,28282.0,
10141,28283.0,
10142,28284.0,
10143,28285.0,
10144,28286.0,
10145,28287.0,
10146,28288.0,
10147,28289.0,
10148,28290.0,
10149,28291.0,
10150,28292.0,
10151,28293.0,
10152,28294.0,
10153,28295.0,
10154,28296.0,
10155,28297.0,
10156,28298.0,
10157,28299.0,
10158,28300.0,
10159,28301.0,
10160,28302.0,
10161,28303.0,
10162,28304.0,
10163,28305.0,
10164,28306.0,
10165,28307.0,
10166,28308.0,
10167,28309.0,
10168,28310.0,
10169,28311.0,
10170,28312.0,
10171,28313.0,
10172,28314.0,
10173,28315.0,
10174,28316.0,
10175,28317.0,
10176,28318.0,
10177,28319.0,
10178,28320.0,
10179,28321.0,
10180,28322.0,
10181,28323.0,
10182,28324.0,
10183,28325.0,
10184,28326.0,
10185,28327.0,
10186,28328.0,
10187,28329.0,
10188,28330.0,
10189,28331.0,
10190,28332.0,
10191,28333.0,
10192,28334.0,
10193,28335.0,
10194,28336.0,
10195,28337.0,
10196,28338.0,
10197,28339.0,
10198,28340.0,
10199,28341.0,
10200,28342.0,
10201,28343.0,
10202,28344.0,
10203,28345.0,
10204,28346.0,
10205,28347.0,
10206,28348.0,
10207,28349.0,
10208,28350.0,
10209,28351.0,
10210,28352.0,
10211,28353.0,
10212,28354.0,
10213,28355.0,
10214,28356.0,
10215,28357.0,
10216,28358.0,
10217,28359.0,
10218,28360.0,
10219,28361.0,
10220,28362.0,
10221,28363.0,
10222,28364.0,
10223,28365.0,
10224,28366.0,
10225,28367.0,
10226,28368.0,
10227,28369.0,
10228,28370.0,
10229,28371.0,
10230,28372.0,
10231,28373.0,
10232,28374.0,
10233,28375.0,
10234,28376.0,
10235,28377.0,
10236,28378.0,
10237,28379.0,
10238,28380.0,
10239,28381.0,
10240,28382.0,
10241,28383.0,
10242,28384.0,
10243,28385.0,
10244,28386.0,
10245,28387.0,
10246,28388.0,
10247,28389.0,
10248,28390.0,
10249,28391.0,
10250,28392.0,
10251,28393.0,
10252,28394.0,
10253,28395.0,
10254,28396.0,
10255,28397.0,
10256,28398.0,
10257,28399.0,
10258,28400.0,
10259,28401.0,
10260,28402.0,
10261,28403.0,
10262,28404.0,
10263,28405.0,
10264,28406.0,
10265,28407.0,
10266,28408.0,
10267,28409.0,
10268,28410.0,
10269,28411.0,
10270,28412.0,
10271,28413.0,
10272,28414.0,
10273,28415.0,
10274,28416.0,
10275,28417.0,
10276,28418.0,
10277,28419.0,
10278,28420.0,
10279,28421.0,
10280,28422.0,
10281,28423.0,
10282,28424.0,
10283,28425.0,
10284,28426.0,
10285,28427.0,
10286,28428.0,
10287,28429.0,
10288,28430.0,
10289,28431.0,
10290,28432.0,
10291,28433.0,
10292,28434.0,
10293,28435.0,
10294,28436.0,
10295,28437.0,
10296,28438.0,
10297,28439.0,
10298,28440.0,
10299,28441.0,
10300,28442.0,
10301,28443.0,
10302,28444.0,
10303,28445.0,
10304,28446.0,
10305,28447.0,
10306,28448.0,
10307,28449.0,
10308,28450.0,
10309,28451.0,
10310,28452.0,
10311,28453.0,
10312,28454.0,
10313,28455.0,
10314,28456.0,
10315,28457.0,
10316,28458.0,
10317,28459.0,
10318,28460.0,
10319,28461.0,
10320,28462.0,
10321,28463.0,
10322,28464.0,
10323,28465.0,
10324,28466.0,
10325,28467.0,
10326,28468.0,
10327,28469.0,
10328,28470.0,
10329,28471.0,
10330,28472.0,
10331,28473.0,
10332,28474.0,
10333,28475.0,
10334,28476.0,
10335,28477.0,
10336,28478.0,
10337,28479.0,
10338,28480.0,
10339,28481.0,
10340,28482.0,
10341,28483.0,
10342,28484.0,
10343,28485.0,
10344,28486.0,
10345,28487.0,
10346,28488.0,
10347,28489.0,
10348,28490.0,
10349,28491.0,
10350,28492.0,
10351,28493.0,
10352,28494.0,
10353,28495.0,
10354,28496.0,
10355,28497.0,
10356,28498.0,
10357,28499.0,
10358,28500.0,
10359,28501.0,
10360,28502.0,
10361,28503.0,
10362,28504.0,
10363,28505.0,
10364,28506.0,
10365,28507.0,
10366,28508.0,
10367,28509.0,
10368,28510.0,
10369,28511.0,
10370,28512.0,
10371,28513.0,
10372,28514.0,
10373,28515.0,
10374,28516.0,
10375,28517.0,
10376,28518.0,
10377,28519.0,
10378,28520.0,
10379,28521.0,
10380,28522.0,
10381,28523.0,
10382,28524.0,
10383,28525.0,
10384,28526.0,
10385,28527.0,
10386,28528.0,
10387,28529.0,
10388,28530.0,
10389,28531.0,
10390,28532.0,
10391,28533.0,
